,id,budget,homepage,original_language,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,lang_cnt,performance_lead_actor,female_actor_count,male_actor_count,unkown_gender_actor_count,country_cnt,cnt_crew
88,89,20000000,1,en,13.65517807006836,Superb,3/31/17,2017,3,126.0,13162475.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,15.0,0.0,3.0,21.0
89,90,0,0,en,4.359883785247803,Medium,2/5/93,1993,2,109.0,140081992.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,5.0,0.0,2.0,20.0
90,91,30000000,1,en,25.261865615844727,Superb,10/10/03,2003,10,111.0,180949000.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,13.0,1.0,1.0,161.0
91,92,0,0,it,3.8319599628448486,Medium,3/16/01,2001,3,106.0,215339.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0,0.0,1.0,3.0
92,93,35000000,0,en,1.6907680034637451,Low,9/20/95,1995,9,135.0,15000000.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,6.0,10.0,0.0,1.0,9.0
93,94,0,0,en,14.322813987731934,Superb,5/15/08,2008,5,96.0,2724474.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,6.0,0.0,1.0,5.0
94,95,15000000,0,en,18.18405532836914,Superb,5/16/01,2001,5,147.0,20117339.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,9.0,28.0,0.0,2.0,17.0
95,96,0,0,ru,0.1819629967212677,Low,12/9/12,2012,12,72.0,14353.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0,1.0,3.0
96,97,2500000,0,fr,2.942354917526245,Low,11/14/11,2011,11,98.0,3358.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,10.0
97,98,0,0,ru,1.0421119928359985,Low,6/26/11,2011,6,158.0,73000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,10.0
98,99,10500000,0,es,11.003515243530273,Superb,8/31/12,2012,8,90.0,23000000.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,15.0
99,100,6000000,0,en,5.529808044433594,Medium,4/15/88,1988,4,120.0,46616067.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,6.0,0.0,1.0,8.0
100,101,7000000,0,en,7.958501815795898,High,1/26/90,1990,1,91.0,9229401.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,7.0,0.0,1.0,47.0
101,102,60000000,1,en,11.9364595413208,Superb,12/11/01,2001,12,135.0,313542341.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,11.0,0.0,1.0,60.0
102,102,60000000,1,en,11.9364595413208,Superb,12/11/01,2001,12,135.0,313542341.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,11.0,0.0,1.0,60.0
103,103,0,0,ko,1.0665580034255981,Low,8/18/07,2007,8,102.0,14961069.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,4.0,0.0,1.0,5.0
104,104,0,0,en,2.4012889862060547,Low,9/28/12,2012,9,121.0,5310554.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,11.0
105,105,0,0,tr,1.5903830528259277,Low,2/20/14,2014,2,117.0,149521495.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,9.0,0.0,1.0,11.0
106,106,10900000,0,en,13.454169273376465,Superb,9/8/13,2013,9,105.0,16505460.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,1.0,40.0
107,107,31000000,1,en,6.523155212402344,High,1/21/10,2010,1,105.0,15134293.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,10.0,0.0,1.0,16.0
108,108,72000000,0,en,20.755149841308594,Superb,5/24/95,1995,5,177.0,210000000.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,25.0,9.0,21.0,0.0,1.0,67.0
109,109,14000000,0,en,3.873795986175537,Medium,4/15/99,1999,4,97.0,18535191.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,2.0,3.0
110,110,15000000,0,en,3.210692882537842,Medium,10/10/66,1966,10,189.0,34562222.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,8.0,0.0,1.0,13.0
111,111,75000000,0,en,13.136791229248047,Superb,10/12/01,2001,10,123.0,67631903.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,6.0,0.0,1.0,104.0
112,112,35000000,0,en,5.0937042236328125,Medium,8/6/04,2004,8,111.0,22034832.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,1.0,25.0
113,113,100000000,1,en,11.69692325592041,Superb,11/20/15,2015,11,122.0,93820758.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,10.0,0.0,1.0,110.0
114,114,20000000,0,en,4.619593143463135,Medium,3/25/88,1988,3,106.0,51684798.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,6.0,0.0,1.0,13.0
115,115,93000000,1,en,32.07072448730469,Superb,12/18/01,2001,12,178.0,871368364.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,6.0,0.0,2.0,30.0
116,116,25000000,0,en,5.00724983215332,Medium,5/31/02,2002,5,86.0,41604473.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,13.0
117,117,0,0,zh,1.6780129671096802,Low,11/1/12,2012,11,145.0,311.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,8.0,0.0,1.0,18.0
118,118,0,1,en,11.356011390686035,Superb,3/2/07,2007,3,100.0,253625427.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,8.0,0.0,1.0,12.0
119,119,0,0,en,4.304224014282227,Medium,6/18/93,1993,6,107.0,1796389.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,16.0
120,120,12716953,0,cn,6.183021068572998,High,1/31/97,1997,1,113.0,18814720.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,3.0,5.0,0.0,2.0,10.0
121,121,90000000,0,en,8.345985412597656,High,8/3/01,2001,8,90.0,347325802.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,1.0,10.0
122,122,150000000,1,en,12.453452110290527,Superb,6/18/99,1999,6,88.0,448000000.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,1.0,27.0
123,123,1500000,0,en,1.9612079858779907,Low,2/9/90,1990,2,94.0,5585154.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,9.0,18.0,0.0,1.0,119.0
124,124,25000000,0,en,8.369175910949707,High,3/20/00,2000,3,115.0,91036760.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,3.0,7.0,0.0,1.0,7.0
125,125,7500000,1,en,16.376657485961914,Superb,7/17/09,2009,7,95.0,60722734.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,8.0,0.0,1.0,35.0
126,126,40000000,1,zh,14.622492790222168,Superb,7/3/08,2008,7,125.0,7400000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0
127,127,0,0,en,5.695908069610596,Medium,6/2/78,1978,6,105.0,15500000.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,9.0,0.0,1.0,2.0
128,128,10000000,0,en,7.886926174163818,High,12/22/00,2000,12,111.0,12008642.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,8.0,0.0,1.0,59.0
129,129,18000000,1,en,9.929808616638184,Superb,10/14/05,2005,10,100.0,46201432.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,21.0
130,130,2400000,0,en,5.230660915374756,Medium,10/16/96,1996,10,120.0,5731103.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,2.0
131,131,4000000,1,en,10.13054084777832,Superb,7/24/13,2013,7,90.0,9800000.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,1.0,13.0
132,132,6000000,0,en,8.27807903289795,High,1/1/11,2011,1,93.0,5206.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,11.0,0.0,1.0,2.0
133,133,0,0,en,1.0799750089645386,Low,9/2/00,2000,9,97.0,2452566.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,3.0,0.0,4.0,1.0
134,134,65000000,1,en,11.7395601272583,Superb,11/4/10,2010,11,95.0,211780824.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,7.0,1.0,1.0,57.0
135,135,10000000,1,en,11.840495109558105,Superb,9/6/07,2007,9,100.0,33000000.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,9.0,0.0,1.0,8.0
136,136,2000000,0,en,1.372493028640747,Low,6/29/06,2006,6,90.0,300000.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,19.0
137,137,0,1,en,2.4900319576263428,Low,5/25/12,2012,5,92.0,120680.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,1.0,3.0
138,138,9000000,0,en,8.888278007507324,High,4/29/94,1994,4,79.0,4350774.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,12.0,0.0,1.0,14.0
139,139,0,1,en,10.245681762695312,Superb,2/5/10,2010,2,93.0,3065860.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0,45.0
140,140,110000000,0,en,0.913096010684967,Low,4/24/03,2003,4,133.0,407711549.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,6.0,9.0,0.0,1.0,28.0
141,141,14320000,0,en,0.5853970050811768,Low,7/18/68,1968,7,176.0,14000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,1.0,10.0
142,142,0,0,en,7.008512020111084,High,8/31/03,2003,8,101.0,31466789.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,6.0,0.0,2.0,13.0
143,143,3500000,1,en,5.35382604598999,Medium,1/22/16,2016,1,108.0,615816.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,8.0,0.0,1.0,4.0
144,144,18000000,1,en,6.675032138824463,High,11/5/08,2008,11,98.0,382174.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,13.0,0.0,2.0,5.0
145,145,4000000,0,en,6.216637134552002,High,10/26/67,1967,10,108.0,11000000.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,0.0,1.0,22.0
146,146,0,1,en,3.8058109283447266,Medium,12/9/16,2016,12,88.0,9188.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,0.0,1.0,52.0
147,147,0,0,en,10.27895736694336,Superb,3/17/88,1988,3,90.0,19510371.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,1.0,6.0
148,148,39200000,1,ko,14.131905555725098,Superb,8/1/13,2013,8,126.0,86758912.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,7.0,18.0,0.0,4.0,62.0
149,149,0,0,en,9.32271671295166,Superb,4/3/92,1992,4,87.0,147214049.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,1.0,11.0
150,150,25000000,0,en,5.40595817565918,Medium,3/28/12,2012,3,113.0,432274.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,3.0,0.0,2.0,54.0
151,151,0,0,en,1.1786420345306396,Low,12/12/80,1980,12,108.0,18.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,7.0,0.0,1.0,18.0
152,152,0,0,en,1.2794430255889893,Low,1/25/16,2016,1,100.0,16905.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,7.0
153,153,0,0,en,3.5201709270477295,Medium,1/1/88,1988,1,92.0,241.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,8.0
154,154,4000000,1,en,10.200398445129395,Superb,1/23/15,2015,1,91.0,52425855.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,5.0,9.0,0.0,1.0,37.0
155,155,0,0,en,2.6204559803009033,Low,1/4/83,1983,1,90.0,5091888.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,10.0
156,156,20000000,0,en,8.759774208068848,High,2/14/02,2002,2,72.0,109862682.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,3.0,9.0
157,157,3500000,0,ru,0.7681810259819031,Low,3/5/05,2005,3,126.0,8262833.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0
158,158,0,0,en,0.5625699758529663,Low,1/7/94,1994,1,94.0,447784.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,4.0,9.0,0.0,1.0,42.0
159,159,63600000,0,en,6.047757148742676,High,10/6/00,2000,10,102.0,19412993.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,3.0,6.0,0.0,1.0,10.0
160,160,32000000,0,en,7.5470099449157715,High,2/9/95,1995,2,107.0,18552460.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,0.0,2.0,10.0
161,161,3500000,0,en,4.45690393447876,Medium,2/7/06,2006,2,98.0,113783.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,0.0,1.0,2.0
162,162,0,0,en,1.3191879987716675,Low,4/22/88,1988,4,88.0,12277096.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,3.0
163,163,125000,1,en,10.850568771362305,Superb,9/11/11,2011,9,90.0,3200000.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,8.0
164,164,9000000,0,en,5.997054100036621,Superb,9/17/98,1998,9,93.0,17096053.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,0.0,1.0,9.0
165,165,40000000,1,en,9.825840950012207,Superb,4/5/07,2007,4,99.0,62771059.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,4.0,7.0,0.0,1.0,17.0
166,166,0,0,en,0.8361080288887024,Low,1/1/89,1989,1,90.0,25000.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,4.0
167,167,0,0,en,8.802715301513672,High,6/6/82,1982,6,87.0,1723872.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0
168,168,19000000,0,en,10.966014862060547,Superb,9/9/05,2005,9,122.0,144216468.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,1.0,1.0,62.0
169,169,5000000,0,en,6.501176834106445,High,5/21/75,1975,5,113.0,41833347.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,8.0,0.0,1.0,20.0
170,170,2000000,0,en,11.189830780029297,Superb,12/24/81,1981,12,95.0,24600832.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,3.0,9.0,0.0,1.0,13.0
171,171,0,0,en,9.021668434143066,Superb,3/28/85,1985,3,87.0,55600000.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,0.0,1.0,8.0
172,172,0,0,en,5.524866104125977,Medium,10/11/87,1987,10,102.0,2585639.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0
173,173,3500000,0,en,8.559309959411621,High,2/23/66,1966,2,121.0,12000000.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,7.0,0.0,1.0,14.0
174,174,11000000,0,en,8.92939281463623,High,8/2/91,1991,8,98.0,2807854.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,7.0,0.0,1.0,14.0
175,175,12468389,0,en,6.116093158721924,High,10/14/11,2011,10,97.0,29007412.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,2.0,3.0
176,176,38000000,0,en,1.40618097782135,Low,6/22/01,2001,6,106.0,207283925.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,5.0,9.0,0.0,2.0,141.0
